Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc	RU_13_R_VN96124_BL_ADL_F__SRR17643089__R1__e35d40950417797f7d247d39e61d66cc.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19282891.0	0.0	150.0	37.0	29.31433823314555	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00	RU_13_R_VN96124_BL_ADL_F__SRR17643089__R2__f21f64a5710441542d5111ba20d3ba00.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19282891.0	0.0	150.0	37.0	24.71592358541569	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9	RU_13_R_VN96298_BL_ADL_F__SRR17643170__R1__a8acda577c38c89dfae3554ca5c119f9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20438328.0	0.0	150.0	37.0	28.333486417609304	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2	RU_13_R_VN96298_BL_ADL_F__SRR17643170__R2__43284c16c0b0f370312f026bacf231f2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20438328.0	0.0	150.0	38.0	23.660932903962635	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67	RU_13_R_VN96300_BL_ADL_F__SRR17643169__R1__034fe3d7e171d95eb1654c54c797ad67.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27550151.0	0.0	150.0	36.0	25.35980244184703	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345	RU_13_R_VN96300_BL_ADL_F__SRR17643169__R2__754e0825297e8b5c4a5f49c142a53345.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27550151.0	0.0	150.0	37.0	21.954574153997687	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1	RU_13_T_NB019_BL_ADL_M__SRR17643130__R1__01db0c6c654c31dd32f1ab2a15a7c9c1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22840194.0	0.0	150.0	37.0	28.493656475598662	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36	RU_13_T_NB019_BL_ADL_M__SRR17643130__R2__68147d7a4ea4cbedd45f6118122d3f36.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22840194.0	0.0	150.0	38.0	24.052084617273135	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510	RU_13_T_NB027_BL_ADL_M__SRR17643127__R1__afe0b948c99895b7ac6657632df90510.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3378380.0	0.0	150.0	36.0	46.68866148694241	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21	RU_13_T_NB027_BL_ADL_M__SRR17643127__R2__1190e6f8cff76d222bf4732af64e1d21.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3378380.0	0.0	150.0	38.0	39.58323195831484	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f	RU_13_T_NB027_BL_ADL_M__SRR17643128__R1__904ae72148c913cd5677dae9e2e4470f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19215846.0	0.0	150.0	37.0	27.175646525432217	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b	RU_13_T_NB027_BL_ADL_M__SRR17643128__R2__b93074ede6744d7c4631c851c1a7846b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19215846.0	0.0	150.0	38.0	23.69630420599708	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3	RU_13_T_NB028_BL_ADL_F__SRR17643126__R1__eb4363382342ac614a6753fd10c7dcd3.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19209617.0	0.0	150.0	36.0	27.049685792234413	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e	RU_13_T_NB028_BL_ADL_F__SRR17643126__R2__a89ddb6c6a1c010a0791face80870d4e.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19209617.0	0.0	150.0	37.0	23.273311760620228	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2	RU_13_T_NB028_BL_ADL_F__SRR17643246__R1__1e0d06451c09497a67db0f7ea8a1b2f2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4469302.0	0.0	150.0	36.0	43.27471990333796	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95	RU_13_T_NB028_BL_ADL_F__SRR17643246__R2__8888687f16f8a900cc1377bcd35a7f95.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4469302.0	0.0	150.0	37.0	35.39946452480813	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409	RU_13_T_NB029_BL_ADL_F__SRR17643245__R1__75d2297b437a4d60886f4d0342e9c409.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19008357.0	0.0	150.0	34.0	29.55707011554296	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363	RU_13_T_NB029_BL_ADL_F__SRR17643245__R2__401767680ac07f4adfdd33eb0af45363.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19008357.0	0.0	150.0	37.0	25.14988092658306	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12	RU_13_T_NB031_BL_ADL_F__SRR17643243__R1__79076aba851a6eceb1f9454947833b12.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30273477.0	0.0	150.0	36.0	23.063773940191417	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5	RU_13_T_NB031_BL_ADL_F__SRR17643243__R2__e09742f8577d04f77919b299774c9cb5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30273477.0	0.0	150.0	37.0	19.956751284521555	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a	RU_13_T_NB033_BL_ADL_F__SRR17643242__R1__0d2a5ca543904311d9b6d48fae8f0a2a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17458278.0	0.0	150.0	37.0	31.994996257136954	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5	RU_13_T_NB033_BL_ADL_F__SRR17643242__R2__3bf5aa3f849d90c9d6baa5be3a6574f5.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17458278.0	0.0	150.0	37.0	25.423968814033582	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f	RU_13_T_NB038_BL_ADL_M__SRR17643240__R1__90a2c58ac0fa4079b665afcfaabe0b8f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4276824.0	0.0	150.0	36.0	43.34241743254258	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0	RU_13_T_NB038_BL_ADL_M__SRR17643240__R2__84ebd20a9993d6c3ff237baced244ad0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4276824.0	0.0	150.0	38.0	35.750431172343525	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26	RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24730682.0	0.0	150.0	37.0	24.944712021400484	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56	RU_13_T_NB038_BL_ADL_M__SRR17643241__R2__24546f59904b816b057832f02e966a56.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24730682.0	0.0	150.0	38.0	21.46149908712777	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1	RU_13_T_NB040_BL_ADL_F__SRR17643238__R1__2cefc512649bc30181175dc241e355d1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3456934.0	0.0	150.0	36.0	46.79240743762191	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586	RU_13_T_NB040_BL_ADL_F__SRR17643238__R2__995b94bddcacb91738ff05503d5a9586.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3456934.0	0.0	150.0	38.0	39.77030180648272	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237	RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20341338.0	0.0	150.0	37.0	27.148318992193854	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba	RU_13_T_NB040_BL_ADL_F__SRR17643239__R2__1a9c2e9c4c6500081e3be4c5af32a4ba.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20341338.0	0.0	150.0	38.0	23.738534776162425	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21	RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32370141.0	0.0	150.0	38.0	26.740147571137335	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee	RU_13_T_NB041_BL_ADL_F__SRR17643237__R2__c2ca4b5fe9628278c4794bad98fd51ee.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32370141.0	0.0	150.0	39.0	21.64169986001062	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace	RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22131027.0	0.0	150.0	36.0	28.817392382391695	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	pass	fail
RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2	RU_17_T_NB022_BL_ADL_M__SRR17643129__R2__094b168611795c20060af0fdb71121c2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22131027.0	0.0	150.0	37.0	24.32068061403654	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323	RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28484944.0	0.0	150.0	36.0	25.087974516957246	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561	RU_17_T_NB030_BL_ADL_F__SRR17643244__R2__d5a1db6e60bef69324d95e439aef9561.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28484944.0	0.0	150.0	38.0	21.99909907435355	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a	US_02_E_2171-28178_BL_ADL_U__SRR17643142__R1__c66ff67e02415fdd239180721ceb123a.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17043269.0	0.0	150.0	36.0	31.755745076065757	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069	US_02_E_2171-28178_BL_ADL_U__SRR17643142__R2__46efc2765aee8ddd2a86538372ed5069.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17043269.0	0.0	150.0	38.0	24.738177823923664	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3799056.0	0.0	150.0	37.0	44.480075752163856	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R2__3e908d4649de0890a41c9ef627136af8.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3799056.0	0.0	150.0	38.0	38.86852796946677	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29202483.0	0.0	150.0	37.0	24.378380641746723	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R2__8f610912da24f6425025a4854eaeaba1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29202483.0	0.0	150.0	38.0	21.04326276988823	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0	US_02_E_2171-28186_BL_ADL_U__SRR17777317__R1__1942e7a3f7487ab64ebbc8eae857c9d0.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14546809.0	0.0	150.0	36.0	34.42934215393418	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da	US_02_E_2171-28186_BL_ADL_U__SRR17777317__R2__e16b11cb378e1820529c088012d1e1da.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14546809.0	0.0	150.0	38.0	27.647196475676715	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305	US_02_E_2171-28186_BL_ADL_U__SRR17777318__R1__56c123526ce3dbe5a0aaaf48ca41e305.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6366215.0	0.0	150.0	35.0	42.37823998968484	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa	US_02_E_2171-28186_BL_ADL_U__SRR17777318__R2__d21d69cbb5790ab64f5ea24f337e9faa.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6366215.0	0.0	150.0	37.0	35.71419439650444	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2720603.0	0.0	150.0	37.0	50.324669489779616	150.0	pass	pass	fail	pass	fail	pass	pass	pass	warn	warn	fail
US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R2__be7d0f76df8ab45e0ea6348e83d7c322.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2720603.0	0.0	150.0	38.0	45.08803836871516	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21471281.0	0.0	150.0	37.0	26.87511320116547	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R2__28b47e763b0e3bf6a2aba1888a268d66.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21471281.0	0.0	150.0	38.0	23.141294127382384	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1	US_02_E_3121-88807_BL_ADL_U__SRR17643138__R1__0690c7033ed000e60b111ab42f1092e1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11981218.0	0.0	150.0	35.0	36.40529001926324	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3	US_02_E_3121-88807_BL_ADL_U__SRR17643138__R2__a29dca2e03fb72d7d4f0ff08da1e43b3.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11981218.0	0.0	150.0	38.0	29.09403925225616	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2346510.0	0.0	150.0	37.0	52.51855349491422	150.0	pass	pass	fail	pass	fail	pass	pass	pass	warn	warn	fail
US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R2__53043c8991a2c99cb4c0093b08e86251.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2346510.0	0.0	150.0	38.0	47.36937137347941	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1	US_02_E_3121-88831_BL_ADL_U__SRR17643135__R1__46c10d3d4d683417c5e28fbc7b4386e1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3148174.0	0.0	150.0	36.0	48.68790412177893	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b	US_02_E_3121-88831_BL_ADL_U__SRR17643135__R2__024ea47393c0aba33a0fd570c3860e2b.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3148174.0	0.0	150.0	37.0	41.2995248534669	150.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9	US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17546831.0	0.0	150.0	35.0	32.39195472987607	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88831_BL_ADL_U__SRR17643137__R2__123b054ebb40f136a545682ace39afed	US_02_E_3121-88831_BL_ADL_U__SRR17643137__R2__123b054ebb40f136a545682ace39afed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17546831.0	0.0	150.0	37.0	24.589327936717318	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R1__7fa9205d3cccc004abf8fffbf20f6bbe	US_02_E_3121-88841_BL_ADL_U__SRR17643133__R1__7fa9205d3cccc004abf8fffbf20f6bbe.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17218529.0	0.0	150.0	35.0	32.333358605231105	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88841_BL_ADL_U__SRR17643133__R2__f30dd0eb2437ca7a6f109245f2df8578	US_02_E_3121-88841_BL_ADL_U__SRR17643133__R2__f30dd0eb2437ca7a6f109245f2df8578.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17218529.0	0.0	150.0	37.0	25.440701042507	150.0	pass	pass	pass	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760	US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3134120.0	0.0	150.0	36.0	47.86560160585164	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
US_02_E_3121-88841_BL_ADL_U__SRR17643134__R2__6e4736953751dfad82467d23763cd8d2	US_02_E_3121-88841_BL_ADL_U__SRR17643134__R2__6e4736953751dfad82467d23763cd8d2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3134120.0	0.0	150.0	37.0	42.18335202663915	150.0	pass	pass	fail	pass	fail	pass	pass	pass	fail	warn	fail
